823610614685529451,2025-02-18T07:00,-6.5,28,0
823610614685529451,2025-02-18T08:00,-6.7,27.4,0
823610614685529451,2025-02-18T09:00,-7,27,0
823610614685529451,2025-02-18T10:00,-7.3,27,0
823610614685529451,2025-02-18T11:00,-7.6,26.8,0
823610614685529451,2025-02-18T12:00,-7.6,27,0
823610614685529451,2025-02-18T13:00,-7.4,27.5,0
823610614685529451,2025-02-18T14:00,-6.9,27.9,0
823610614685529451,2025-02-18T15:00,-6.3,28.5,0
823610614685529451,2025-02-18T16:00,-5.4,28.5,0
823610614685529451,2025-02-18T17:00,-4.4,28.3,0
823610614685529451,2025-02-18T18:00,-3.6,27.9,0
823610614685529451,2025-02-18T19:00,-3,27.6,0
823610614685529451,2025-02-18T20:00,-2.5,27.3,0
823610614685529451,2025-02-18T21:00,-2.4,26.8,0
823610614685529451,2025-02-18T22:00,-2.6,25.1,0
823610614685529451,2025-02-18T23:00,-3.1,22.9,0
141359207738720145,2025-02-12T00:00,14.9,19,0
141359207738720145,2025-02-12T01:00,14.5,13.6,0
141359207738720145,2025-02-12T02:00,13.5,8.8,0
141359207738720145,2025-02-12T03:00,12.8,5.8,0
141359207738720145,2025-02-12T04:00,10.8,6.5,0
141359207738720145,2025-02-12T05:00,10.8,7.4,0
141359207738720145,2025-02-12T06:00,9.9,10,0
141359207738720145,2025-02-12T07:00,9.4,8.5,0
141359207738720145,2025-02-12T08:00,9.6,7.2,0
141359207738720145,2025-02-12T09:00,9.3,8.2,0
141359207738720145,2025-02-12T10:00,10,7.8,0
141359207738720145,2025-02-12T11:00,10.9,10.2,0
141359207738720145,2025-02-12T12:00,11,3.3,0.1
141359207738720145,2025-02-12T13:00,10.4,3.8,1.2
141359207738720145,2025-02-12T14:00,10.3,4.3,0.2
141359207738720145,2025-02-12T15:00,10.1,6,0
141359207738720145,2025-02-12T16:00,9.8,5.2,0
141359207738720145,2025-02-12T17:00,9.4,5.5,0.7
141359207738720145,2025-02-12T18:00,9.2,6.8,1.2
141359207738720145,2025-02-12T19:00,9.2,9.2,1.3
141359207738720145,2025-02-12T20:00,9.5,10.2,1.7
141359207738720145,2025-02-12T21:00,9.8,12.2,1.6
141359207738720145,2025-02-12T22:00,10,11.8,1.3
141359207738720145,2025-02-12T23:00,10.3,10.7,0.8
